#dict_line	n_speakers	speaker_tags	names	gender
18618	2	brother3|player	唐升|赵活	M?
18619	1	player	赵活	M?
18620	1	brother2	唐铮	M?
18621	1	brother2	唐铮	M?
18622	12	brother2|brother3|girl7|oldbeggar1|player|special104|special201|special6|special800|special808|special999|trainee221	唐铮|唐升|郁竹|老乞丐|赵活|南宫横|邹博|万里鹏程|宋悲|解无尘|瑞笙|夺魄弟子	MIX
18623	1	player	赵活	M?
18624	1	brother2	唐铮	M?
18625	1	brother2	唐铮	M?
18626	1	player	赵活	M?
18627	1	brother2	唐铮	M?
18628	6	girl2|girl4|girl7|girl8|girl9|player	叶云裳|龙湘|郁竹|魏菊|上官萤|赵活	MIX
18629	1	brother2	唐铮	M?
18630	1	player	赵活	M?
18631	1	player	赵活	M?
18632	2	player|sister1	赵活|唐默铃	MIX
18633	1	player	赵活	M?
18634	1	sister1	唐默铃	F
18635	1	player	赵活	M?
18637	7	beggar1|brother1|brother3|player|ranger4|sister1|special405	乞丐|唐布衣|唐升|赵活|公子侠|唐默铃|申屠龙	MIX
18638	1	player	赵活	M?
18639	1	sister1	唐默铃	F
18640	85	beggar1|brother1|brother2|brother3|brother4|daoshi311|daoshi312|daoshi313|elder101|girl1|girl2|girl4|girl5|girl6|girl7|girl8|girl9|hero2|mask1|master|oldbeggar1|player|player_old|ranger4|sir1|sister1|special101|special102|special102_1|special103|special2|special201|special202|special203|special206|special207|special208|special212|special3|special3_2|special4|special401|special402|special402_1|special403|special405|special407|special408|special7|special800|special801|special804|special807|special808|special809|special811|special813_1|special815|special820|special826|special827|special832|special834|special835|special835_1|special999|stranger1|trainee010|trainee011|trainee1|trainee121|trainee2|trainee201|trainee214|trainee222|trainee231|trainee301|trainee312|trainee321|trainee342|trainee361|trainee8|trainee_girl2|trainees|unknown	乞丐|唐布衣|唐铮|唐升|唐惟元|青城长老|青城长老|青城长老|南宫老人|瑞杏|叶云裳|龙湘|虞小梅|夏侯兰|郁竹|魏菊|上官萤|少侠|蒙面人|唐中翎|老乞丐|赵活|赵活|公子侠|先生|唐默铃|南宫远|南宫深|南宫深|南宫浅|龙渊|邹博|观云客|听海生|福韫|金乌上人|晁和|铁冠道人|叶云舟|叶云舟|樊啸天|王二壮|温夫人|温夫人|赵逵|申屠龙|上官隼|向无忧|石公远|宋悲|谭霸刀|雷谦|吕翁|解无尘|李富贵|唐衫|画中仙|石夫人|第三香|释明|沧帮帮主|唐芳|段智秀|南宫己|南宫己|瑞笙|路人|唐门弟子|唐门弟子|唐门弟子|泥教弟子|唐门弟子|飞天弟子|铁拳弟子|夺魄弟子|玄功弟子|点苍弟子|青城弟子|峨嵋弟子|全真弟子|岭南弟子|唐门弟子|唐门女弟子|唐门众弟子|？？？	MIX
18641	85	beggar1|brother1|brother2|brother3|brother4|daoshi311|daoshi312|daoshi313|elder101|girl1|girl2|girl4|girl5|girl6|girl7|girl8|girl9|hero2|mask1|master|oldbeggar1|player|player_old|ranger4|sir1|sister1|special101|special102|special102_1|special103|special2|special201|special202|special203|special206|special207|special208|special212|special3|special3_2|special4|special401|special402|special402_1|special403|special405|special407|special408|special7|special800|special801|special804|special807|special808|special809|special811|special813_1|special815|special820|special826|special827|special832|special834|special835|special835_1|special999|stranger1|trainee010|trainee011|trainee1|trainee121|trainee2|trainee201|trainee214|trainee222|trainee231|trainee301|trainee312|trainee321|trainee342|trainee361|trainee8|trainee_girl2|trainees|unknown	乞丐|唐布衣|唐铮|唐升|唐惟元|青城长老|青城长老|青城长老|南宫老人|瑞杏|叶云裳|龙湘|虞小梅|夏侯兰|郁竹|魏菊|上官萤|少侠|蒙面人|唐中翎|老乞丐|赵活|赵活|公子侠|先生|唐默铃|南宫远|南宫深|南宫深|南宫浅|龙渊|邹博|观云客|听海生|福韫|金乌上人|晁和|铁冠道人|叶云舟|叶云舟|樊啸天|王二壮|温夫人|温夫人|赵逵|申屠龙|上官隼|向无忧|石公远|宋悲|谭霸刀|雷谦|吕翁|解无尘|李富贵|唐衫|画中仙|石夫人|第三香|释明|沧帮帮主|唐芳|段智秀|南宫己|南宫己|瑞笙|路人|唐门弟子|唐门弟子|唐门弟子|泥教弟子|唐门弟子|飞天弟子|铁拳弟子|夺魄弟子|玄功弟子|点苍弟子|青城弟子|峨嵋弟子|全真弟子|岭南弟子|唐门弟子|唐门女弟子|唐门众弟子|？？？	MIX
18642	1	sister1	唐默铃	F
18643	1	player	赵活	M?
18644	1	sister1	唐默铃	F
18646	1	player	赵活	M?
18647	1	trainee8	唐门弟子	M?
18648	1	player	赵活	M?
18649	1	trainee8	唐门弟子	M?
18650	1	trainee1	唐门弟子	M?
18651	1	player	赵活	M?
18652	1	trainee1	唐门弟子	M?
18653	1	player	赵活	M?
18654	1	player	赵活	M?
18655	1	trainee3	唐门弟子	M?
18656	1	player	赵活	M?
18657	1	player	赵活	M?
18658	1	trainee3	唐门弟子	M?
18659	1	player	赵活	M?
18660	1	trainee1	唐门弟子	M?
18661	1	player	赵活	M?
18662	1	trainee3	唐门弟子	M?
18665	1	trainee3	唐门弟子	M?
18666	1	trainee1	唐门弟子	M?
18667	1	player	赵活	M?
18668	1	trainee1	唐门弟子	M?
18669	1	player	赵活	M?
18670	1	player	赵活	M?
18671	1	player	赵活	M?
18673	1	player	赵活	M?
18674	1	player	赵活	M?
18676	1	unknown	？？？	M?
18677	1	player	赵活	M?
18679	1	big_trainee_2	唐大鲸	M?
18680	1	player	赵活	M?
18681	1	player	赵活	M?
18683	1	special811	唐衫	M?
18684	1	player	赵活	M?
18685	1	player	赵活	M?
18687	1	girl5	虞小梅	F
18688	1	player	赵活	M?
18689	1	girl5	虞小梅	F
18690	1	girl5	虞小梅	F
18691	1	player	赵活	M?
18692	1	girl5	虞小梅	F
18693	4	girl2|player|sister1|special804	叶云裳|赵活|唐默铃|雷谦	MIX
18694	1	girl5	虞小梅	F
18695	1	player	赵活	M?
18696	1	girl5	虞小梅	F
18697	1	girl5	虞小梅	F
18702	1	player	赵活	M?
18703	1	girl5	虞小梅	F
18704	1	girl5	虞小梅	F
18705	1	player	赵活	M?
18706	1	girl5	虞小梅	F
18707	1	player	赵活	M?
18708	1	girl5	虞小梅	F
18709	1	girl5	虞小梅	F
18710	1	trainee8	唐门弟子	M?
18711	1	trainee8	唐门弟子	M?
18712	1	player	赵活	M?
18713	1	player	赵活	M?
18714	1	trainee8	唐门弟子	M?
18715	1	player	赵活	M?
18716	4	brother4|player|special800|trainee8	唐惟元|赵活|宋悲|唐门弟子	M?
18719	1	trainee8	唐门弟子	M?
18720	1	player	赵活	M?
18721	1	trainee8	唐门弟子	M?
18722	17	brother1_2|brother3|fairy1|girl4|player|sister1|special2|special206|special208|special4|special808|special809|trainee1|trainee211|trainee303|trainee421|trainee_girl1	唐布衣|唐升|仙姑|龙湘|赵活|唐默铃|龙渊|福韫|晁和|樊啸天|解无尘|李富贵|唐门弟子|铁拳弟子|点苍弟子|峨嵋女弟子|唐门女弟子	MIX
18724	1	trainee8	唐门弟子	M?
18725	1	player	赵活	M?
18727	1	trainee8	唐门弟子	M?
18728	1	player	赵活	M?
18730	1	brother2	唐铮	M?
18731	1	player	赵活	M?
18734	1	brother2	唐铮	M?
18735	5	player|special103|special208|trainee103|women1	赵活|南宫浅|晁和|南宫家丁|妇人	MIX
18738	1	brother2	唐铮	M?
18739	1	player	赵活	M?
18756	1	player	赵活	M?
18757	1	girl5	虞小梅	F
18758	1	player	赵活	M?
18759	1	girl5	虞小梅	F
18760	1	player	赵活	M?
18761	1	girl5	虞小梅	F
18762	9	brother1|brother2|brother3|girl2|girl4|girl8|master|player|special4	唐布衣|唐铮|唐升|叶云裳|龙湘|魏菊|唐中翎|赵活|樊啸天	MIX
18763	1	girl5	虞小梅	F
18764	1	player	赵活	M?
18765	1	girl5	虞小梅	F
18766	1	player	赵活	M?
18767	1	girl5	虞小梅	F
18768	1	girl5	虞小梅	F
18769	1	player	赵活	M?
18770	1	girl5	虞小梅	F
18771	1	girl5	虞小梅	F
18772	85	beggar1|brother1|brother2|brother3|brother4|daoshi311|daoshi312|daoshi313|elder101|girl1|girl2|girl4|girl5|girl6|girl7|girl8|girl9|hero2|mask1|master|oldbeggar1|player|player_old|ranger4|sir1|sister1|special101|special102|special102_1|special103|special2|special201|special202|special203|special206|special207|special208|special212|special3|special3_2|special4|special401|special402|special402_1|special403|special405|special407|special408|special7|special800|special801|special804|special807|special808|special809|special811|special813_1|special815|special820|special826|special827|special832|special834|special835|special835_1|special999|stranger1|trainee010|trainee011|trainee1|trainee121|trainee2|trainee201|trainee214|trainee222|trainee231|trainee301|trainee312|trainee321|trainee342|trainee361|trainee8|trainee_girl2|trainees|unknown	乞丐|唐布衣|唐铮|唐升|唐惟元|青城长老|青城长老|青城长老|南宫老人|瑞杏|叶云裳|龙湘|虞小梅|夏侯兰|郁竹|魏菊|上官萤|少侠|蒙面人|唐中翎|老乞丐|赵活|赵活|公子侠|先生|唐默铃|南宫远|南宫深|南宫深|南宫浅|龙渊|邹博|观云客|听海生|福韫|金乌上人|晁和|铁冠道人|叶云舟|叶云舟|樊啸天|王二壮|温夫人|温夫人|赵逵|申屠龙|上官隼|向无忧|石公远|宋悲|谭霸刀|雷谦|吕翁|解无尘|李富贵|唐衫|画中仙|石夫人|第三香|释明|沧帮帮主|唐芳|段智秀|南宫己|南宫己|瑞笙|路人|唐门弟子|唐门弟子|唐门弟子|泥教弟子|唐门弟子|飞天弟子|铁拳弟子|夺魄弟子|玄功弟子|点苍弟子|青城弟子|峨嵋弟子|全真弟子|岭南弟子|唐门弟子|唐门女弟子|唐门众弟子|？？？	MIX
18774	1	girl5	虞小梅	F
18776	1	player	赵活	M?
18777	1	girl5	虞小梅	F
18778	1	player	赵活	M?
18779	1	trainee1	唐门弟子	M?
18780	1	trainee8	唐门弟子	M?
18781	1	girl5	虞小梅	F
18782	1	trainee1	唐门弟子	M?
18783	1	player	赵活	M?
18784	1	trainee8	唐门弟子	M?
18785	1	player	赵活	M?
18786	1	trainee8	唐门弟子	M?
18791	3	brother1|girl5|special999	唐布衣|虞小梅|瑞笙	MIX
18792	1	player	赵活	M?
18793	1	girl5	虞小梅	F
18794	1	player	赵活	M?
18795	1	girl5	虞小梅	F
18796	85	beggar1|brother1|brother2|brother3|brother4|daoshi311|daoshi312|daoshi313|elder101|girl1|girl2|girl4|girl5|girl6|girl7|girl8|girl9|hero2|mask1|master|oldbeggar1|player|player_old|ranger4|sir1|sister1|special101|special102|special102_1|special103|special2|special201|special202|special203|special206|special207|special208|special212|special3|special3_2|special4|special401|special402|special402_1|special403|special405|special407|special408|special7|special800|special801|special804|special807|special808|special809|special811|special813_1|special815|special820|special826|special827|special832|special834|special835|special835_1|special999|stranger1|trainee010|trainee011|trainee1|trainee121|trainee2|trainee201|trainee214|trainee222|trainee231|trainee301|trainee312|trainee321|trainee342|trainee361|trainee8|trainee_girl2|trainees|unknown	乞丐|唐布衣|唐铮|唐升|唐惟元|青城长老|青城长老|青城长老|南宫老人|瑞杏|叶云裳|龙湘|虞小梅|夏侯兰|郁竹|魏菊|上官萤|少侠|蒙面人|唐中翎|老乞丐|赵活|赵活|公子侠|先生|唐默铃|南宫远|南宫深|南宫深|南宫浅|龙渊|邹博|观云客|听海生|福韫|金乌上人|晁和|铁冠道人|叶云舟|叶云舟|樊啸天|王二壮|温夫人|温夫人|赵逵|申屠龙|上官隼|向无忧|石公远|宋悲|谭霸刀|雷谦|吕翁|解无尘|李富贵|唐衫|画中仙|石夫人|第三香|释明|沧帮帮主|唐芳|段智秀|南宫己|南宫己|瑞笙|路人|唐门弟子|唐门弟子|唐门弟子|泥教弟子|唐门弟子|飞天弟子|铁拳弟子|夺魄弟子|玄功弟子|点苍弟子|青城弟子|峨嵋弟子|全真弟子|岭南弟子|唐门弟子|唐门女弟子|唐门众弟子|？？？	MIX
18797	1	girl5	虞小梅	F
18798	1	girl5	虞小梅	F
18799	1	player	赵活	M?
18800	1	player	赵活	M?
18801	1	girl5	虞小梅	F
18802	1	player	赵活	M?
18803	1	girl5	虞小梅	F
18804	1	player	赵活	M?
18805	1	player	赵活	M?
18812	1	player	赵活	M?
18815	1	player	赵活	M?
18817	1	player	赵活	M?
18822	3	girl9|player|special834	上官萤|赵活|段智秀	MIX
18823	1	player	赵活	M?
18824	1	trainee_girl5	唐门女弟子	M?
18825	1	player	赵活	M?
18826	3	master|special800|trainee_girl5	唐中翎|宋悲|唐门女弟子	M?
18827	1	trainee_girl5	唐门女弟子	M?
18831	1	player	赵活	M?
18833	1	trainee_girl5	唐门女弟子	M?
18834	1	trainee_girl5	唐门女弟子	M?
18875	1	brother3	唐升	M?
18876	1	player	赵活	M?
18877	1	brother3	唐升	M?
18878	1	player	赵活	M?
18879	1	brother3	唐升	M?
18881	1	brother3	唐升	M?
18882	1	player	赵活	M?
18883	1	brother3	唐升	M?
18884	1	player	赵活	M?
18885	1	player	赵活	M?
18886	1	player	赵活	M?
18887	1	brother3	唐升	M?
18888	1	player	赵活	M?
18889	2	brother3|player	唐升|赵活	M?
18891	15	brother4|girl4|girl5|girl6|girl7|player|player_soul|sister1|special2|special3|special999|trainee2|trainee345|trainee4|waiter1	唐惟元|龙湘|虞小梅|夏侯兰|郁竹|赵活|赵活|唐默铃|龙渊|叶云舟|瑞笙|唐门弟子|全真弟子|唐门弟子|店小二	MIX
18892	1	player	赵活	M?
18893	1	brother3	唐升	M?
18894	1	player	赵活	M?
18895	1	brother3	唐升	M?
18896	1	player	赵活	M?
18898	15	brother4|girl4|girl5|girl6|girl7|player|player_soul|sister1|special2|special3|special999|trainee2|trainee345|trainee4|waiter1	唐惟元|龙湘|虞小梅|夏侯兰|郁竹|赵活|赵活|唐默铃|龙渊|叶云舟|瑞笙|唐门弟子|全真弟子|唐门弟子|店小二	MIX
18899	1	player	赵活	M?
18900	1	brother3	唐升	M?
18901	1	player	赵活	M?
18903	1	player	赵活	M?
18904	1	brother3	唐升	M?
18905	1	player	赵活	M?
18906	11	brother3|brother4|girl2|girl4|girl6|girl7|player|sister1|special103|special3|trainee010	唐升|唐惟元|叶云裳|龙湘|夏侯兰|郁竹|赵活|唐默铃|南宫浅|叶云舟|唐门弟子	MIX
18907	1	player	赵活	M?
18908	1	player	赵活	M?
18909	1	girl5	虞小梅	F
18910	1	player	赵活	M?
18911	1	girl6	夏侯兰	F
18912	1	girl7	郁竹	F
18913	1	girl8	魏菊	F
18914	1	player	赵活	M?
18915	1	girl5	虞小梅	F
18916	1	girl5	虞小梅	F
18917	1	girl5	虞小梅	F
18918	1	player	赵活	M?
18919	1	brother3	唐升	M?
18920	2	girl2|player	叶云裳|赵活	MIX
18921	1	brother3	唐升	M?
18922	1	player	赵活	M?
18923	1	brother3	唐升	M?
18924	1	player	赵活	M?
18925	1	brother3	唐升	M?
18926	1	brother3	唐升	M?
18927	1	player	赵活	M?
18928	1	player	赵活	M?
18929	1	brother3	唐升	M?
18930	1	brother3	唐升	M?
18931	5	girl2|player|special102|special103|special404	叶云裳|赵活|南宫深|南宫浅|丹霞子	MIX
18932	1	brother3	唐升	M?
18933	1	brother3	唐升	M?
18934	1	brother3	唐升	M?
18944	1	brother4	唐惟元	M?
18945	1	brother4	唐惟元	M?
18946	1	brother4	唐惟元	M?
18947	1	player	赵活	M?
18948	1	brother4	唐惟元	M?
18950	1	player	赵活	M?
18951	1	brother4	唐惟元	M?
18952	1	player	赵活	M?
18953	1	brother4	唐惟元	M?
18954	1	brother4	唐惟元	M?
18955	1	brother4	唐惟元	M?
18956	1	brother4	唐惟元	M?
18959	1	brother4	唐惟元	M?
18960	1	brother4	唐惟元	M?
18961	1	player	赵活	M?
18962	1	player	赵活	M?
18964	1	brother4	唐惟元	M?
18965	1	brother4	唐惟元	M?
18967	1	brother4	唐惟元	M?
18968	1	brother4	唐惟元	M?
18972	1	brother4	唐惟元	M?
18973	1	brother4	唐惟元	M?
18976	1	brother4	唐惟元	M?
18977	1	brother4	唐惟元	M?
18979	1	brother4	唐惟元	M?
18980	1	player	赵活	M?
18981	1	brother4	唐惟元	M?
18982	1	player	赵活	M?
18983	1	brother4	唐惟元	M?
18984	1	brother4	唐惟元	M?
18985	1	player	赵活	M?
18986	1	brother4	唐惟元	M?
18987	1	player	赵活	M?
18988	1	brother4	唐惟元	M?
18990	1	brother4	唐惟元	M?
18992	1	brother4	唐惟元	M?
18993	1	player	赵活	M?
18994	1	brother4	唐惟元	M?
18995	1	player	赵活	M?
18996	1	brother4	唐惟元	M?
18997	1	brother4	唐惟元	M?
18999	1	brother4	唐惟元	M?
19000	1	brother4	唐惟元	M?
19001	1	brother4	唐惟元	M?
19004	1	player	赵活	M?
19005	1	brother4	唐惟元	M?
19007	1	brother4	唐惟元	M?
19008	1	player	赵活	M?
19009	1	brother4	唐惟元	M?
19010	1	player	赵活	M?
19011	1	brother4	唐惟元	M?
19012	1	brother4	唐惟元	M?
19013	1	player	赵活	M?
19014	1	brother4	唐惟元	M?
19015	1	brother4	唐惟元	M?
19016	1	brother4	唐惟元	M?
19017	1	brother4	唐惟元	M?
19018	1	brother4	唐惟元	M?
19019	1	brother4	唐惟元	M?
19021	1	player	赵活	M?
19022	1	brother4	唐惟元	M?
19023	1	player	赵活	M?
19025	1	brother4	唐惟元	M?
19026	1	player	赵活	M?
19027	1	brother4	唐惟元	M?
19028	1	brother4	唐惟元	M?
19029	2	player|special102	赵活|南宫深	M?
19030	1	player	赵活	M?
19031	1	player	赵活	M?
19032	1	brother4	唐惟元	M?
19033	1	player	赵活	M?
19034	1	brother4	唐惟元	M?
19035	1	brother4	唐惟元	M?
19036	1	brother4	唐惟元	M?
19037	1	brother4	唐惟元	M?
19038	1	player	赵活	M?
19039	1	brother4	唐惟元	M?
19040	1	player	赵活	M?
19041	1	brother4	唐惟元	M?
19042	1	player	赵活	M?
19043	1	brother4	唐惟元	M?
19045	1	brother4	唐惟元	M?
19046	1	brother4	唐惟元	M?
19047	1	brother4	唐惟元	M?
19048	1	brother4	唐惟元	M?
19049	1	brother4	唐惟元	M?
19050	1	brother4	唐惟元	M?
19051	1	brother4	唐惟元	M?
19052	1	player	赵活	M?
19053	1	brother4	唐惟元	M?
19054	1	player	赵活	M?
19055	1	brother4	唐惟元	M?
19057	1	brother4	唐惟元	M?
19058	1	player	赵活	M?
19059	1	brother4	唐惟元	M?
19060	1	player	赵活	M?
19061	1	brother4	唐惟元	M?
19081	1	girl5	虞小梅	F
19083	22	big_trainee_girl_1|brother3|girl2|girl4|girl5|girl9|player|ranger2|sister1|special203|special3|special408|special809|special999|trainee023|trainee2|trainee312|trainee331|trainee332|trainee421|trainee_girl1|trainees	唐娇娇|唐升|叶云裳|龙湘|虞小梅|上官萤|赵活|路人侠|唐默铃|听海生|叶云舟|向无忧|李富贵|瑞笙|唐门弟子|唐门弟子|青城弟子|嵩山弟子|嵩山弟子|峨嵋女弟子|唐门女弟子|唐门众弟子	MIX
